trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype
140003624,4/3/2022 0:31,4/3/2022 0:43,71179,712,1093,S Bouquet Ave & Sennott St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140003791,4/3/2022 1:00,4/3/2022 1:09,71188,540,1021,Taylor St & Liberty Ave,1025,Penn Ave & N Fairmount St,Subscriber
140005047,4/3/2022 3:10,4/3/2022 3:32,70820,1323,1072,Glasshouse,1010,10th St & Penn Ave,Customer
140017274,4/3/2022 8:28,4/3/2022 8:35,70827,415,1034,Ellsworth Ave & N Neville St,1041,Fifth Ave & S Bouquet St,Subscriber
140021674,4/3/2022 9:50,4/3/2022 13:18,70617,12470,1093,S Bouquet Ave & Sennott St,1085,Eliza Furnace Trail at Swinburne St,Customer
140022536,4/3/2022 10:06,4/3/2022 10:22,70816,927,1010,10th St & Penn Ave,1072,Glasshouse,Subscriber
140027339,4/3/2022 11:35,4/3/2022 12:00,70609,1490,1029,Alder St & S Highland Ave,1041,Fifth Ave & S Bouquet St,Subscriber
140028609,4/3/2022 11:57,4/3/2022 12:24,70857,1598,1005,Forbes Ave & Grant St,,BIKE 70857,Customer
140028610,4/3/2022 11:57,4/3/2022 12:19,71196,1342,49691,Liberty Ave & 6th St,,BIKE 71196,Subscriber
140029785,4/3/2022 12:20,4/3/2022 12:35,70442,945,1026,Penn Ave & S Whitfield St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140029895,4/3/2022 12:22,4/3/2022 13:01,71196,2320,,BIKE 71196,1048,S 18th St & Sidney St,Subscriber
140030165,4/3/2022 12:27,4/3/2022 12:36,70857,526,,BIKE 70857,1048,S 18th St & Sidney St,Customer
140030420,4/3/2022 12:32,4/3/2022 12:53,70246,1254,1093,S Bouquet Ave & Sennott St,1061,33rd St & Penn Ave ,Subscriber
140031578,4/3/2022 12:54,4/3/2022 13:08,70823,794,,BIKE 70823,,BIKE 70823,Subscriber
140033853,4/3/2022 13:44,4/3/2022 13:55,70977,658,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1044,Zulema St & Coltart Ave,Subscriber
140034591,4/3/2022 14:00,4/3/2022 14:16,70815,938,1044,Zulema St & Coltart Ave,1048,S 18th St & Sidney St,Subscriber
140035039,4/3/2022 14:11,4/3/2022 14:16,71210,310,1044,Zulema St & Coltart Ave,1093,S Bouquet Ave & Sennott St,Subscriber
140035535,4/3/2022 14:23,4/3/2022 14:58,70573,2101,1045,S 27th St & Sidney St. (Southside Works),1004,First Ave & B St (T Station),Customer
140035559,4/3/2022 14:24,4/3/2022 14:35,70609,664,1041,Fifth Ave & S Bouquet St,1048,S 18th St & Sidney St,Customer
140036104,4/3/2022 14:40,4/3/2022 14:54,71213,846,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),,BIKE 71213,Subscriber
140036299,4/3/2022 14:46,4/3/2022 14:54,70823,470,,BIKE 70823,,BIKE 70823,Subscriber
140037123,4/3/2022 15:12,4/3/2022 15:15,71213,179,,BIKE 71213,1093,S Bouquet Ave & Sennott St,Subscriber
140037279,4/3/2022 15:18,4/3/2022 16:02,70823,2650,,BIKE 70823,,BIKE 70823,Subscriber
140037325,4/3/2022 15:20,4/3/2022 15:24,70518,256,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1041,Fifth Ave & S Bouquet St,Subscriber
140038639,4/3/2022 16:09,4/3/2022 17:01,70935,3104,1072,Glasshouse,1045,S 27th St & Sidney St. (Southside Works),Subscriber
140039091,4/3/2022 16:30,4/3/2022 16:40,70660,611,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1041,Fifth Ave & S Bouquet St,Subscriber
140039416,4/3/2022 16:49,4/3/2022 17:02,70953,817,1072,Glasshouse,1017,21st St & Penn Ave,Subscriber
140039436,4/3/2022 16:50,4/3/2022 16:58,70994,464,1093,S Bouquet Ave & Sennott St,,BIKE 70994,Customer
140039738,4/3/2022 17:07,4/3/2022 17:12,71179,326,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1034,Ellsworth Ave & N Neville St,Subscriber
140040499,4/3/2022 17:55,4/3/2022 19:46,71238,6697,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
140040507,4/3/2022 17:55,4/3/2022 19:48,70515,6783,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
140040754,4/3/2022 18:15,4/4/2022 14:11,70691,71720,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140041232,4/3/2022 19:17,4/3/2022 19:52,70625,2110,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Subscriber
140041323,4/3/2022 19:35,4/3/2022 19:39,71179,277,1034,Ellsworth Ave & N Neville St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140041375,4/3/2022 19:47,4/3/2022 20:00,71179,789,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1024,S Negley Ave & Baum Blvd,Customer
140041470,4/3/2022 20:11,4/3/2022 20:20,71223,566,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1044,Zulema St & Coltart Ave,Subscriber
140041474,4/3/2022 20:12,4/3/2022 20:25,70823,787,,BIKE 70823,,BIKE 70823,Subscriber
140041697,4/3/2022 21:37,4/3/2022 21:49,70401,733,1048,S 18th St & Sidney St,1072,Glasshouse,Subscriber
140041941,4/3/2022 23:02,4/3/2022 23:20,70060,1036,1005,Forbes Ave & Grant St,1045,S 27th St & Sidney St. (Southside Works),Customer
140041982,4/3/2022 23:11,4/4/2022 0:05,70339,3241,1082,W Station Square Dr & Bessemer Court,1074,South Side Trail & S 4th St,Customer
140044815,4/4/2022 1:31,4/4/2022 1:36,70823,285,,BIKE 70823,,BIKE 70823,Subscriber
140045856,4/4/2022 1:46,4/4/2022 14:13,70861,44818,49691,Liberty Ave & 6th St,1072,Glasshouse,Customer
140060733,4/4/2022 6:44,4/4/2022 6:58,70246,880,1061,33rd St & Penn Ave ,1011,Fort Duquesne Blvd & 7th St,Subscriber
140062005,4/4/2022 7:06,4/4/2022 7:15,70823,531,,BIKE 70823,1024,S Negley Ave & Baum Blvd,Subscriber
140063646,4/4/2022 7:35,4/4/2022 7:48,70935,803,1045,S 27th St & Sidney St. (Southside Works),1004,First Ave & B St (T Station),Subscriber
140067232,4/4/2022 8:32,4/4/2022 8:38,71192,371,1010,10th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
140068066,4/4/2022 8:45,4/4/2022 9:10,71179,1491,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
140069391,4/4/2022 9:04,4/5/2022 2:16,70939,61903,1000,Liberty Ave & Stanwix St,,BIKE 70939,Customer
140070360,4/4/2022 9:17,4/4/2022 9:33,70707,953,1024,S Negley Ave & Baum Blvd,1093,S Bouquet Ave & Sennott St,Subscriber
140071156,4/4/2022 9:28,4/4/2022 9:34,70820,344,1010,10th St & Penn Ave,,BIKE 70820,Subscriber
140071855,4/4/2022 9:38,4/4/2022 9:42,70445,223,1059,Burns White Center at 3 Crossings,1017,21st St & Penn Ave,Subscriber
140078751,4/4/2022 11:04,4/4/2022 11:43,70153,2382,1001,Forbes Ave & Market Square,,BIKE 70153,Customer
140078775,4/4/2022 11:04,4/4/2022 12:31,70798,5230,1033,Ivy St & Walnut St   ,,BIKE 70798,Customer
140078784,4/4/2022 11:04,4/4/2022 13:33,70925,8927,1001,Forbes Ave & Market Square,,BIKE 70925,Customer
140079733,4/4/2022 11:14,4/4/2022 11:40,71221,1517,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140080879,4/4/2022 11:27,4/4/2022 12:29,70528,3703,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
140083253,4/4/2022 11:55,4/4/2022 12:01,70304,359,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),,BIKE 70304,Subscriber
140083937,4/4/2022 12:03,4/4/2022 12:10,70304,420,,BIKE 70304,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140085837,4/4/2022 12:26,4/4/2022 12:31,70654,297,1041,Fifth Ave & S Bouquet St,,BIKE 70654,Subscriber
140086851,4/4/2022 12:40,4/4/2022 12:55,70942,936,1029,Alder St & S Highland Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140088484,4/4/2022 13:02,4/4/2022 13:54,70800,3101,1000,Liberty Ave & Stanwix St,1059,Burns White Center at 3 Crossings,Customer
140088523,4/4/2022 13:02,4/4/2022 13:53,70917,3040,1000,Liberty Ave & Stanwix St,1059,Burns White Center at 3 Crossings,Customer
140089464,4/4/2022 13:16,4/4/2022 13:23,70511,428,1095,Schenley Dr & Forbes Ave (Schenley Plaza),,BIKE 70511,Subscriber
140090314,4/4/2022 13:28,4/4/2022 13:39,70768,662,1033,Ivy St & Walnut St   ,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
140090420,4/4/2022 13:30,4/4/2022 13:52,71196,1364,1048,S 18th St & Sidney St,,BIKE 71196,Subscriber
140091885,4/4/2022 13:55,4/4/2022 13:58,71196,213,,BIKE 71196,49691,Liberty Ave & 6th St,Subscriber
140092307,4/4/2022 14:02,4/4/2022 14:15,71196,728,49691,Liberty Ave & 6th St,,BIKE 71196,Subscriber
140092981,4/4/2022 14:14,4/4/2022 14:23,70840,527,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Subscriber
140093304,4/4/2022 14:22,4/4/2022 14:27,71196,321,,BIKE 71196,,BIKE 71196,Subscriber
140093861,4/4/2022 14:34,4/4/2022 14:50,71196,974,,BIKE 71196,,BIKE 71196,Subscriber
140095125,4/4/2022 15:06,4/4/2022 15:08,70707,158,1093,S Bouquet Ave & Sennott St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140095476,4/4/2022 15:15,4/4/2022 15:29,70246,817,1011,Fort Duquesne Blvd & 7th St,1061,33rd St & Penn Ave ,Subscriber
140095735,4/4/2022 15:23,4/4/2022 15:38,70736,902,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
140095776,4/4/2022 15:24,4/4/2022 15:33,71196,526,,BIKE 71196,1061,33rd St & Penn Ave ,Subscriber
140095780,4/4/2022 15:24,4/4/2022 15:33,70857,506,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1041,Fifth Ave & S Bouquet St,Subscriber
140095901,4/4/2022 15:28,4/4/2022 15:40,70044,768,1084,Hot Metal St & Tunnel Blvd,1072,Glasshouse,Subscriber
140096266,4/4/2022 15:38,4/4/2022 15:49,70060,638,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Subscriber
140096487,4/4/2022 15:45,4/4/2022 15:50,70799,275,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
140096851,4/4/2022 15:57,4/4/2022 16:19,70920,1323,1017,21st St & Penn Ave,1074,South Side Trail & S 4th St,Customer
140096944,4/4/2022 16:01,4/4/2022 16:27,71179,1583,1024,S Negley Ave & Baum Blvd,1000,Liberty Ave & Stanwix St,Subscriber
140097018,4/4/2022 16:03,4/4/2022 16:17,70820,867,1005,Forbes Ave & Grant St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
140097052,4/4/2022 16:04,4/4/2022 16:47,70445,2588,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
140097413,4/4/2022 16:16,4/4/2022 16:42,71176,1523,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
140097458,4/4/2022 16:18,4/4/2022 16:24,70511,356,,BIKE 70511,1093,S Bouquet Ave & Sennott St,Subscriber
140097760,4/4/2022 16:31,4/4/2022 16:47,70679,1007,1005,Forbes Ave & Grant St,1045,S 27th St & Sidney St. (Southside Works),Customer
140097957,4/4/2022 16:40,4/4/2022 16:52,70217,709,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1024,S Negley Ave & Baum Blvd,Subscriber
140098043,4/4/2022 16:44,4/4/2022 17:29,70966,2717,1041,Fifth Ave & S Bouquet St,,BIKE 70966,Subscriber
140098261,4/4/2022 16:57,4/5/2022 8:24,70778,55645,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
140098458,4/4/2022 17:08,4/4/2022 17:46,70906,2312,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Subscriber
140098514,4/4/2022 17:10,4/4/2022 17:22,70304,732,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1021,Taylor St & Liberty Ave,Subscriber
140098705,4/4/2022 17:21,4/4/2022 18:54,71157,5582,1028,Penn Ave & Putnam St (Bakery Square),1048,S 18th St & Sidney St,Customer
140098737,4/4/2022 17:23,4/4/2022 18:54,70670,5479,1028,Penn Ave & Putnam St (Bakery Square),1048,S 18th St & Sidney St,Customer
140098896,4/4/2022 17:33,4/4/2022 18:04,70966,1810,,BIKE 70966,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
140099002,4/4/2022 17:40,4/5/2022 12:30,70691,67777,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140099048,4/4/2022 17:45,4/4/2022 18:02,71238,979,1041,Fifth Ave & S Bouquet St,1024,S Negley Ave & Baum Blvd,Subscriber
140099073,4/4/2022 17:49,4/4/2022 18:23,70906,2083,1001,Forbes Ave & Market Square,,BIKE 70906,Subscriber
140099111,4/4/2022 17:51,4/4/2022 18:32,70973,2444,1001,Forbes Ave & Market Square,1044,Zulema St & Coltart Ave,Subscriber
140099173,4/4/2022 17:56,4/4/2022 17:59,70654,149,,BIKE 70654,,BIKE 70654,Subscriber
140099301,4/4/2022 18:06,4/4/2022 18:11,70966,267,1028,Penn Ave & Putnam St (Bakery Square),,BIKE 70966,Subscriber
140099377,4/4/2022 18:12,4/4/2022 18:33,70992,1292,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1021,Taylor St & Liberty Ave,Customer
140099390,4/4/2022 18:13,4/4/2022 19:42,70966,5299,,BIKE 70966,,BIKE 70966,Subscriber
140099475,4/4/2022 18:21,4/4/2022 19:48,70066,5224,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
140099507,4/4/2022 18:24,4/4/2022 18:25,70153,91,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
140099521,4/4/2022 18:26,4/4/2022 18:54,70625,1686,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Subscriber
140099523,4/4/2022 18:26,4/4/2022 19:02,70592,2178,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
140099526,4/4/2022 18:26,4/4/2022 19:02,71172,2146,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
140099566,4/4/2022 18:31,4/4/2022 18:46,70906,870,,BIKE 70906,,BIKE 70906,Subscriber
140099590,4/4/2022 18:35,4/4/2022 18:39,70953,204,1017,21st St & Penn Ave,1059,Burns White Center at 3 Crossings,Subscriber
140099659,4/4/2022 18:44,4/4/2022 19:08,70633,1415,49691,Liberty Ave & 6th St,1021,Taylor St & Liberty Ave,Customer
140099686,4/4/2022 18:49,4/4/2022 18:51,70654,131,,BIKE 70654,,BIKE 70654,Subscriber
140099761,4/4/2022 18:59,4/4/2022 19:22,70906,1357,,BIKE 70906,,BIKE 70906,Subscriber
140099777,4/4/2022 19:02,4/4/2022 19:40,70973,2287,1044,Zulema St & Coltart Ave,49691,Liberty Ave & 6th St,Subscriber
140099863,4/4/2022 19:15,4/4/2022 19:28,70971,788,1093,S Bouquet Ave & Sennott St,1033,Ivy St & Walnut St   ,Subscriber
140099931,4/4/2022 19:23,4/4/2022 19:27,70703,207,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
140099969,4/4/2022 19:32,4/4/2022 19:44,70660,699,1041,Fifth Ave & S Bouquet St,1033,Ivy St & Walnut St   ,Subscriber
140099974,4/4/2022 19:32,4/4/2022 20:29,70932,3369,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
140099976,4/4/2022 19:33,4/4/2022 20:29,70707,3365,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
140100072,4/4/2022 19:51,4/4/2022 20:18,70966,1612,,BIKE 70966,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140100299,4/4/2022 21:03,4/4/2022 21:08,70505,301,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1034,Ellsworth Ave & N Neville St,Subscriber
140100409,4/4/2022 21:48,4/4/2022 21:54,70966,322,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140100415,4/4/2022 21:50,4/4/2022 21:54,70586,210,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140100469,4/4/2022 22:13,4/4/2022 22:20,71235,418,1044,Zulema St & Coltart Ave,1041,Fifth Ave & S Bouquet St,Subscriber
140100503,4/4/2022 22:30,4/4/2022 22:41,70705,662,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1033,Ivy St & Walnut St   ,Subscriber
140100558,4/4/2022 22:46,4/4/2022 22:49,70966,147,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1093,S Bouquet Ave & Sennott St,Subscriber
140100562,4/4/2022 22:48,4/4/2022 22:56,70988,477,1029,Alder St & S Highland Ave,,BIKE 70988,Subscriber
140100623,4/4/2022 23:05,4/4/2022 23:13,70827,487,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Subscriber
140100991,4/5/2022 0:02,4/5/2022 0:06,70654,205,,BIKE 70654,1041,Fifth Ave & S Bouquet St,Subscriber
140101143,4/5/2022 0:16,4/5/2022 0:36,70737,1218,1019,42nd St & Butler St,49691,Liberty Ave & 6th St,Customer
140102800,4/5/2022 1:20,4/5/2022 8:26,70794,25521,1066,N Homewood Ave & Finance St (Homewood Station),1055,Promaster,Customer
140113076,4/5/2022 4:39,4/5/2022 4:52,70988,789,,BIKE 70988,1024,S Negley Ave & Baum Blvd,Subscriber
140120031,4/5/2022 7:04,4/5/2022 7:17,70528,785,1061,33rd St & Penn Ave ,1011,Fort Duquesne Blvd & 7th St,Subscriber
140120665,4/5/2022 7:15,4/5/2022 7:37,70852,1321,1019,42nd St & Butler St,,North Shore Trail & Fort Duquesne Bridge,Subscriber
140121599,4/5/2022 7:30,4/5/2022 7:49,71176,1136,1061,33rd St & Penn Ave ,,BIKE 71176,Customer
140121672,4/5/2022 7:32,4/5/2022 8:44,70820,4361,1045,S 27th St & Sidney St. (Southside Works),1004,First Ave & B St (T Station),Subscriber
140124165,4/5/2022 8:09,4/5/2022 8:21,71179,701,1000,Liberty Ave & Stanwix St,49941,Allegheny Station,Customer
140124258,4/5/2022 8:11,4/5/2022 8:18,70513,440,49801,Microsoft,1010,10th St & Penn Ave,Subscriber
140124775,4/5/2022 8:18,4/5/2022 8:24,71223,340,1044,Zulema St & Coltart Ave,1093,S Bouquet Ave & Sennott St,Subscriber
140125711,4/5/2022 8:32,4/5/2022 8:39,70935,429,1004,First Ave & B St (T Station),,BIKE 70935,Subscriber
140126163,4/5/2022 8:39,4/5/2022 8:55,70750,963,1029,Alder St & S Highland Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140126869,4/5/2022 8:48,4/5/2022 8:59,70971,646,1033,Ivy St & Walnut St   ,1093,S Bouquet Ave & Sennott St,Subscriber
140126980,4/5/2022 8:50,4/5/2022 9:22,70066,1909,1028,Penn Ave & Putnam St (Bakery Square),1024,S Negley Ave & Baum Blvd,Subscriber
140127246,4/5/2022 8:53,4/5/2022 8:57,70953,243,1059,Burns White Center at 3 Crossings,1017,21st St & Penn Ave,Subscriber
140127885,4/5/2022 9:02,4/5/2022 9:10,70971,460,1093,S Bouquet Ave & Sennott St,,BIKE 70971,Subscriber
140128316,4/5/2022 9:07,4/5/2022 9:25,71176,1085,,BIKE 71176,1061,33rd St & Penn Ave ,Customer
140129112,4/5/2022 9:17,4/5/2022 9:27,70738,644,1021,Taylor St & Liberty Ave,1059,Burns White Center at 3 Crossings,Subscriber
140129387,4/5/2022 9:20,4/5/2022 9:26,70544,378,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Subscriber
140129836,4/5/2022 9:27,4/5/2022 9:41,70705,834,1033,Ivy St & Walnut St   ,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140130997,4/5/2022 9:41,4/5/2022 9:50,70633,510,1021,Taylor St & Liberty Ave,,BIKE 70633,Subscriber
140132310,4/5/2022 9:57,4/5/2022 10:02,70633,306,,BIKE 70633,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140133563,4/5/2022 10:11,4/5/2022 10:28,70365,1008,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Subscriber
140134116,4/5/2022 10:17,4/5/2022 10:23,70827,400,1044,Zulema St & Coltart Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140136750,4/5/2022 10:44,4/5/2022 12:02,70511,4681,1093,S Bouquet Ave & Sennott St,1034,Ellsworth Ave & N Neville St,Subscriber
140138490,4/5/2022 11:02,4/5/2022 11:33,70798,1861,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
140139981,4/5/2022 11:16,4/5/2022 11:31,70964,919,1026,Penn Ave & S Whitfield St,1041,Fifth Ave & S Bouquet St,Subscriber
140140684,4/5/2022 11:23,4/5/2022 11:35,70858,743,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1021,Taylor St & Liberty Ave,Subscriber
140141255,4/5/2022 11:29,4/5/2022 11:40,70660,658,1033,Ivy St & Walnut St   ,1041,Fifth Ave & S Bouquet St,Subscriber
140144823,4/5/2022 12:02,4/5/2022 16:09,70940,14794,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
140145570,4/5/2022 12:09,4/5/2022 12:31,70823,1301,1033,Ivy St & Walnut St   ,1093,S Bouquet Ave & Sennott St,Subscriber
140146864,4/5/2022 12:22,4/5/2022 12:24,70525,87,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
